Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_10.jpk-force	10	0.000259261	-0.00129887	-9.48138e-09		9.46383e-07	2.00000	1.18285e-09	0.217317	1.36823e-09	-2.76277	-1.89084e-08	0.00000	2.98008	2.53684e+06	2.53341e+06	131887	844469	43962.4	0.0520592	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_11.jpk-force	11	0.000260261	-0.00129887	-9.47736e-09		1.59077e-06	2.00000	1.16478e-09	0.297688	1.50060e-09	-2.95355	-6.47954e-07	0.00000	3.25124	442824	442111	25114.5	147370	8371.50	0.0568059	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_12.jpk-force	12	0.000261261	-0.00129887	-9.51580e-09		1.89221e-06	2.00000	6.04390e-11	15.1093	9.57578e-09	-0.882994	-2.74361e-07	0.00000	15.9923	5114.39	4916.46	1409.06	1638.82	469.686	0.286601	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_13.jpk-force	13	0.000262261	-0.00129887	-9.53548e-09		1.73770e-06	2.00000	7.23999e-11	14.9751	9.49157e-09	-1.02255	-3.47485e-07	0.00000	15.9976	5575.10	5359.19	1536.48	1786.40	512.161	0.286701	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_14.jpk-force	14	0.000263261	-0.00129887	-9.54263e-09		1.00691e-06	2.00000	1.16561e-09	0.412171	1.49569e-09	-3.61404	-2.16708e-08	0.00000	4.02621	2.13724e+06	2.13196e+06	150061	710654	50020.4	0.0703865	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_15.jpk-force	15	0.000263261	-0.00129787	-9.55192e-09		1.00715e-06	2.00000	1.17638e-09	0.354126	1.41659e-09	-3.48110	-1.38165e-08	0.00000	3.83522	2.84792e+06	2.84154e+06	190490	947181	63496.6	0.0670374	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_16.jpk-force	16	0.000262261	-0.00129787	-9.58989e-09		1.85249e-06	2.00000	1.15754e-09	0.675466	1.55760e-09	-4.88644	-8.47987e-07	0.00000	5.56191	387332	385508	37540.7	128503	12513.6	0.0973797	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_17.jpk-force	17	0.000261261	-0.00129787	-9.62535e-09		2.12708e-06	2.00000	4.58407e-11	16.1025	9.67989e-09	-0.742249	-4.40754e-07	0.00000	16.8448	3133.61	2999.15	908.055	999.718	302.685	0.302771	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_18.jpk-force	18	0.000260261	-0.00129787	-9.64305e-09		1.79956e-06	2.00000	1.12497e-09	0.410870	1.79162e-09	-2.93670	-7.82423e-07	0.00000	3.34757	335765	335192	19606.3	111731	6535.44	0.0584928	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_19.jpk-force	19	0.000259261	-0.00129787	-9.65505e-09		1.04092e-06	2.00000	1.16831e-09	0.226781	1.47429e-09	-2.59289	-2.02991e-08	0.00000	2.81967	2.24493e+06	2.24221e+06	110434	747404	36811.3	0.0492522	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_20.jpk-force	20	0.000259261	-0.00129687	-9.69368e-09		1.04856e-06	2.00000	1.15258e-09	0.609905	1.59273e-09	-4.41454	-1.73448e-08	0.00000	5.02444	2.21646e+06	2.20795e+06	194119	735982	64706.5	0.0879186	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_21.jpk-force	21	0.000260261	-0.00129687	-9.69743e-09		1.06277e-06	2.00000	1.14011e-09	0.789553	1.68577e-09	-5.02525	-1.94556e-08	0.00000	5.81480	1.95668e+06	1.94662e+06	198238	648872	66079.4	0.101837	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_22.jpk-force	22	0.000261261	-0.00129687	-9.71322e-09		1.06901e-06	2.00000	1.17900e-09	0.405491	1.39812e-09	-3.85853	-1.64924e-08	0.00000	4.26402	2.64833e+06	2.64100e+06	196910	880332	65636.6	0.0745589	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_23.jpk-force	23	0.000262261	-0.00129687	-9.71945e-09		1.09700e-06	2.00000	1.18761e-09	0.0420933	1.33240e-09	-1.69479	-2.93816e-08	0.00000	1.73688	2.10245e+06	2.10148e+06	63724.6	700495	21241.5	0.0303236	0.00000
Chromosome2_2Hz-data-2023.06.06-11.25.32.555_24.jpk-force	24	0.000263261	-0.00129687	-9.72068e-09		1.10396e-06	2.00000	1.19248e-09	0.172208	1.29768e-09	-2.61973	-2.14956e-08	0.00000	2.79194	2.53031e+06	2.52731e+06	123250	842436	41083.2	0.0487672	0.00000
