Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_12.jpk-force	12	0.000289473	-0.00208189	-3.20447e-10		9.09444e-06	200.000	9.96007e-11	13.7393	8.98906e-09	-20.8664	-1.48190e-06	0.00000	34.6057	5044.73	4152.21	2865.03	1384.07	955.011	0.690001	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_13.jpk-force	13	0.000290473	-0.00208189	-3.21956e-10		9.08230e-06	200.000	8.63852e-11	11.2440	9.05422e-09	-20.3168	-1.38349e-06	0.00000	31.5608	4396.40	3746.11	2301.09	1248.70	767.030	0.614261	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_14.jpk-force	14	0.000291473	-0.00208189	-3.16968e-10		9.06031e-06	200.000	1.22979e-09	343.408	6.83174e-10	-43.6339	-1.79058e-06	0.00000	27.0421	798664	711348	363109	237116	121036	0.510452	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_15.jpk-force	15	0.000291473	-0.00208089	-3.18489e-10		8.71012e-06	200.000	1.27088e-09	343.487	4.50766e-10	-62.1281	-1.44033e-06	0.00000	45.6149	1.28982e+06	902203	921778	300734	307259	1.02170	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_16.jpk-force	16	0.000290473	-0.00208089	-3.34079e-10		9.03236e-06	200.000	1.71046e-10	15.6328	8.59293e-09	-23.0885	-1.70714e-06	0.00000	38.7214	8880.50	6928.54	5555.05	2309.51	1851.68	0.801763	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_17.jpk-force	17	0.000289473	-0.00208089	-3.28721e-10		9.06110e-06	200.000	4.76823e-10	350.191	6.16836e-09	-23.3274	-1.78424e-06	0.00000	13.5182	34310.0	33359.5	8020.08	11119.8	2673.36	0.240414	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_18.jpk-force	18	0.000288473	-0.00208089	-3.32572e-10		9.02451e-06	200.000	1.34331e-09	342.371	2.52707e-10	-162.863	-1.76730e-06	0.00000	145.233	2.36187e+06	-1.94023e+06	1.34683e+06	-646743	448943	-0.694161	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_19.jpk-force	19	0.000287473	-0.00208089	-3.35223e-10		9.04909e-06	200.000	8.47310e-10	344.818	3.44757e-09	-24.4682	-1.78572e-06	0.00000	9.28602	109074	107645	17600.6	35881.7	5866.86	0.163506	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_20.jpk-force	20	0.000287473	-0.00207989	-3.30147e-10		9.02699e-06	200.000	8.56293e-10	344.816	3.37344e-09	-24.4960	-1.76626e-06	0.00000	9.31190	112791	111304	18250.5	37101.4	6083.51	0.163970	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_21.jpk-force	21	0.000288473	-0.00207989	-3.35391e-10		8.69292e-06	200.000	9.48063e-10	344.452	2.70752e-09	-26.0121	-1.42870e-06	0.00000	10.4638	160419	157751	29134.3	52583.8	9711.43	0.184685	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_22.jpk-force	22	0.000289473	-0.00207989	-3.31305e-10		9.01366e-06	200.000	7.66143e-10	348.865	4.11126e-09	-28.4580	-1.74157e-06	0.00000	17.3229	82939.6	79177.6	24695.8	26392.5	8231.92	0.311903	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_23.jpk-force	23	0.000290473	-0.00207989	-3.26155e-10		8.78387e-06	200.000	7.52531e-10	345.128	4.12538e-09	-23.0661	-1.50610e-06	0.00000	8.19371	82833.9	81988.3	11805.5	27329.4	3935.17	0.143990	0.00000
Chromosome10_200Hz-data-2023.06.06-16.12.35.920_24.jpk-force	24	0.000291473	-0.00207989	-3.33923e-10		8.81280e-06	200.000	1.27836e-09	343.007	3.57413e-10	-60.7393	-1.54033e-06	0.00000	43.7466	1.61846e+06	1.16919e+06	1.11912e+06	389729	373040	0.957177	0.00000
