Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_11.jpk-force	11	0.000127323	-0.00193316	-2.83492e-09		8.33542e-06	20.0000	6.14002e-11	23.2833	9.59776e-09	-2.94908	-9.89586e-07	0.00000	26.2324	3186.42	2858.25	1408.44	952.749	469.480	0.492763	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_12.jpk-force	12	0.000128523	-0.00193316	-2.82282e-09		8.71371e-06	20.0000	7.30743e-11	22.0394	9.51643e-09	-3.11427	-1.52175e-06	0.00000	25.1536	3481.20	3151.08	1479.67	1050.36	493.224	0.469576	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_13.jpk-force	13	0.000129723	-0.00193316	-2.82148e-09		8.08495e-06	20.0000	1.36349e-09	358.752	1.11978e-10	-65.6237	-1.19866e-06	0.00000	64.3757	5.77909e+06	2.49927e+06	5.21071e+06	833091	1.73690e+06	2.08489	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_14.jpk-force	14	0.000130923	-0.00193316	-2.82575e-09		8.67515e-06	20.0000	1.37071e-09	359.396	2.13595e-10	-92.1569	-1.78485e-06	0.00000	91.5530	2.84821e+06	-77188.9	2.84716e+06	-25729.6	949054	-36.8856	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_15.jpk-force	15	0.000130923	-0.00193196	-2.82442e-09		8.66179e-06	20.0000	1.32396e-09	359.568	4.14018e-10	-36.5498	-1.76546e-06	0.00000	36.1182	1.42102e+06	1.14791e+06	837626	382635	279209	0.729699	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_16.jpk-force	16	0.000129723	-0.00193196	-2.82792e-09		8.65416e-06	20.0000	1.37756e-09	358.783	1.20867e-10	-118.004	-1.76217e-06	0.00000	116.786	5.06569e+06	-2.28290e+06	4.52212e+06	-760968	1.50737e+06	-1.98086	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_17.jpk-force	17	0.000128523	-0.00193196	-2.83628e-09		8.68789e-06	20.0000	1.17441e-09	3.36775	1.65745e-09	-29.7411	-1.79672e-06	0.00000	33.1088	314256	263231	171656	87743.8	57218.7	0.652111	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_18.jpk-force	18	0.000127323	-0.00193196	-2.84255e-09		8.63907e-06	20.0000	6.90313e-11	19.9177	9.53541e-09	-2.94177	-1.45222e-06	0.00000	22.8594	3307.27	3047.52	1284.78	1015.84	428.260	0.421582	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_19.jpk-force	19	0.000126123	-0.00193196	-2.83963e-09		8.35131e-06	20.0000	1.32513e-09	1.43830	6.50073e-10	-59.8427	-1.46796e-06	0.00000	61.2810	929537	446655	815192	148885	271731	1.82510	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_20.jpk-force	20	0.000126123	-0.00193076	-2.83225e-09		8.71223e-06	20.0000	1.34880e-09	359.012	2.13795e-10	-44.3369	-1.82534e-06	0.00000	43.3493	2.79335e+06	2.03128e+06	1.91748e+06	677092	639159	0.943977	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_21.jpk-force	21	0.000127323	-0.00193076	-2.84546e-09		8.42684e-06	20.0000	1.36057e-09	358.887	1.43707e-10	-62.3426	-1.53100e-06	0.00000	61.2294	4.28816e+06	2.06391e+06	3.75880e+06	687971	1.25293e+06	1.82120	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_22.jpk-force	22	0.000128523	-0.00193076	-2.84457e-09		8.39868e-06	20.0000	1.36574e-09	358.611	8.47802e-11	-68.9789	-1.49634e-06	0.00000	67.5902	7.32277e+06	2.79165e+06	6.76976e+06	930549	2.25659e+06	2.42501	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_23.jpk-force	23	0.000129723	-0.00193076	-2.84690e-09		8.74578e-06	20.0000	1.38375e-09	358.321	1.02599e-10	-166.948	-1.83605e-06	0.00000	165.269	5.96801e+06	-5.77185e+06	1.51753e+06	-1.92395e+06	505845	-0.262920	0.00000
Chromosome6_20Hz-data-2023.06.06-15.17.03.595_24.jpk-force	24	0.000130923	-0.00193076	-2.84645e-09		8.12740e-06	20.0000	1.33568e-09	358.810	2.75192e-10	-25.2667	-1.20729e-06	0.00000	24.0763	2.29987e+06	2.09979e+06	938236	699929	312745	0.446825	0.00000
