Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_10.jpk-force	10	-7.74815e-05	-0.00113089	-8.48324e-10		1.82396e-06	200.000	1.34726e-09	341.318	3.18712e-10	-174.546	-4.09694e-07	0.00000	155.864	2.88242e+06	-2.63044e+06	1.17862e+06	-876812	392872	-0.448068	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_11.jpk-force	11	-7.62815e-05	-0.00113089	-8.52564e-10		2.67201e-06	200.000	1.82938e-10	3.96385	8.34747e-09	-22.9414	-5.13261e-07	0.00000	26.9053	13646.0	12168.9	6175.02	4056.29	2058.34	0.507444	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_12.jpk-force	12	-7.50815e-05	-0.00113089	-8.56760e-10		3.49821e-06	200.000	1.65511e-10	6.60724	8.49500e-09	-22.6803	-7.71430e-07	0.00000	29.2875	10466.9	9128.98	5120.33	3042.99	1706.78	0.560887	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_13.jpk-force	13	-7.38815e-05	-0.00113089	-8.60663e-10		2.81505e-06	200.000	1.71473e-10	6.57518	8.45370e-09	-23.0238	-4.20065e-07	0.00000	29.5990	13688.8	11902.5	6761.28	3967.50	2253.76	0.568056	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_14.jpk-force	14	-7.26815e-05	-0.00113089	-8.60479e-10		1.70696e-06	200.000	1.32020e-09	341.604	2.15170e-10	-133.827	-2.90944e-07	0.00000	115.431	4.84429e+06	-2.08023e+06	4.37491e+06	-693408	1.45830e+06	-2.10309	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_15.jpk-force	15	-7.26815e-05	-0.00112969	-8.62253e-10		2.23967e-06	200.000	1.31142e-09	342.106	2.74901e-10	-113.479	-8.23149e-07	0.00000	95.5854	2.50968e+06	-244265	2.49776e+06	-81421.6	832588	-10.2256	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_16.jpk-force	16	-7.38815e-05	-0.00112969	-8.70223e-10		3.15313e-06	200.000	1.29265e-10	8.01377	8.73839e-09	-21.9008	-5.11548e-07	0.00000	29.9146	9223.05	7994.26	4599.62	2664.75	1533.21	0.575365	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_17.jpk-force	17	-7.50815e-05	-0.00112969	-8.81291e-10		3.83606e-06	200.000	1.48578e-10	7.37597	8.60752e-09	-22.4032	-8.57973e-07	0.00000	29.7792	8964.10	7780.35	4452.10	2593.45	1484.03	0.572224	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_18.jpk-force	18	-7.62815e-05	-0.00112969	-8.84835e-10		2.88294e-06	200.000	1.45757e-10	7.82466	8.62883e-09	-22.5021	-6.45403e-07	0.00000	30.3268	9650.38	8329.82	4872.77	2776.61	1624.26	0.584979	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_19.jpk-force	19	-7.74815e-05	-0.00112969	-8.84622e-10		1.42387e-06	200.000	1.35874e-09	341.765	4.27290e-10	-167.228	-2.01981e-08	0.00000	148.992	9.03053e+06	-7.74005e+06	4.65211e+06	-2.58002e+06	1.55070e+06	-0.601044	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_20.jpk-force	20	-7.74815e-05	-0.00112849	-8.91070e-10		1.95259e-06	200.000	1.37594e-09	341.386	5.25395e-10	179.899	-5.46952e-07	0.00000	161.486	1.59107e+06	-1.50873e+06	505211	-502910	168404	-0.334859	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_21.jpk-force	21	-7.62815e-05	-0.00112849	-8.94153e-10		2.83998e-06	200.000	1.32451e-09	341.697	2.44489e-10	-138.073	-1.43155e-06	0.00000	119.770	2.48105e+06	-1.23190e+06	2.15361e+06	-410633	717870	-1.74820	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_22.jpk-force	22	-7.50815e-05	-0.00112849	-8.95201e-10		3.15724e-06	200.000	2.21778e-10	3.96168	8.09306e-09	-23.9397	-1.25182e-06	0.00000	27.9014	12882.2	11384.7	6028.26	3794.91	2009.42	0.529505	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_23.jpk-force	23	-7.38815e-05	-0.00112849	-8.97790e-10		1.41825e-06	200.000	1.36099e-09	341.219	4.09167e-10	-179.298	-6.67925e-09	0.00000	160.517	1.63839e+07	-1.54458e+07	5.46442e+06	-5.14860e+06	1.82147e+06	-0.353780	0.00000
Chromosome14_200Hz-data-2023.06.07-10.40.39.317_24.jpk-force	24	-7.26815e-05	-0.00112849	-9.02966e-10		1.71227e-06	200.000	1.36909e-09	341.362	4.75588e-10	-179.616	-2.95812e-07	0.00000	160.978	2.25634e+06	-2.13313e+06	735413	-711043	245138	-0.344758	0.00000
