Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_12.jpk-force	12	3.89776e-05	-0.00110702	-4.16138e-09		5.05728e-06	200.000	1.19744e-10	1.55814	8.75840e-09	-21.0115	-1.55747e-06	0.00000	22.5697	6176.22	5703.20	2370.47	1901.07	790.157	0.415639	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_13.jpk-force	13	3.97776e-05	-0.00110702	-4.15605e-09		3.86189e-06	200.000	2.03030e-10	358.710	8.15542e-09	-22.6699	-1.50707e-06	0.00000	21.3802	11303.6	10525.7	4120.79	3508.58	1373.60	0.391496	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_14.jpk-force	14	4.05776e-05	-0.00110702	-4.16223e-09		3.99713e-06	200.000	1.18350e-09	341.794	9.37489e-10	-30.8985	-1.72477e-06	0.00000	12.6928	562508	548761	123597	182920	41198.9	0.225228	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_15.jpk-force	15	4.05776e-05	-0.00110622	-4.16533e-09		3.96152e-06	200.000	1.21918e-09	341.689	6.76527e-10	-34.3839	-1.68928e-06	0.00000	16.0731	805039	773569	222886	257856	74295.5	0.288127	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_16.jpk-force	16	3.97776e-05	-0.00110622	-4.16768e-09		3.72428e-06	200.000	1.04912e-09	345.352	2.03330e-09	-38.2695	-1.45085e-06	0.00000	23.6210	235753	216000	94462.7	72000.1	31487.6	0.437327	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_17.jpk-force	17	3.89776e-05	-0.00110622	-4.16999e-09		3.80234e-06	200.000	2.17972e-10	358.128	8.06124e-09	-22.6501	-1.01861e-06	0.00000	20.7777	13362.3	12493.3	4740.17	4164.42	1580.06	0.379418	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_18.jpk-force	18	3.81776e-05	-0.00110622	-4.17688e-09		4.36613e-06	200.000	1.94903e-10	359.810	8.22556e-09	-22.4789	-1.53136e-06	0.00000	22.2893	10731.6	9929.72	4070.31	3309.91	1356.77	0.409912	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_19.jpk-force	19	3.73776e-05	-0.00110622	-4.17510e-09		2.78591e-06	200.000	1.13990e-09	341.982	1.24551e-09	-28.4065	-5.11656e-07	0.00000	10.3885	570569	561216	102886	187072	34295.2	0.183326	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_20.jpk-force	20	3.73776e-05	-0.00110542	-4.17667e-09		3.20029e-06	200.000	1.21508e-09	341.628	7.00725e-10	-32.9873	-9.24371e-07	0.00000	14.6150	880586	852093	222192	284031	74063.8	0.260760	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_21.jpk-force	21	3.81776e-05	-0.00110542	-4.18272e-09		2.29675e-06	200.000	1.19841e-09	341.617	8.24154e-10	-30.9076	-1.73535e-08	0.00000	12.5247	4.45270e+06	4.34674e+06	965618	1.44891e+06	321873	0.222148	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_22.jpk-force	22	3.89776e-05	-0.00110542	-4.18188e-09		2.29711e-06	200.000	1.09683e-09	344.915	1.67850e-09	-40.4424	-1.20637e-08	0.00000	25.3575	2.39747e+06	2.16648e+06	1.02675e+06	722161	342250	0.473925	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_23.jpk-force	23	3.97776e-05	-0.00110542	-4.17412e-09		4.08315e-06	200.000	1.18475e-09	341.994	9.33675e-10	-32.0450	-1.79844e-06	0.00000	14.0388	562718	545911	136503	181970	45501.1	0.250047	0.00000
Chromosome20_200Hz-data-2023.06.07-11.49.18.504_24.jpk-force	24	4.05776e-05	-0.00110542	-4.17024e-09		3.38369e-06	200.000	1.22872e-09	341.824	6.16750e-10	-38.0578	-1.09475e-06	0.00000	19.8820	966239	908646	328603	302882	109534	0.361640	0.00000
