Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_10.jpk-force	10	0.000308896	-0.00209142	-8.32220e-10		8.39942e-06	200.000	1.30262e-09	342.124	1.28716e-10	-71.5325	-1.47939e-06	0.00000	53.6560	4.60888e+06	2.73137e+06	3.71233e+06	910456	1.23744e+06	1.35915	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_11.jpk-force	11	0.000309696	-0.00209142	-8.20306e-10		8.88419e-06	200.000	1.00370e-10	3.13896	8.91828e-09	-20.1047	-1.58588e-06	0.00000	23.2436	5070.62	4659.07	2001.08	1553.02	667.027	0.429502	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_12.jpk-force	12	0.000310496	-0.00209142	-8.35194e-10		9.08854e-06	200.000	6.45961e-11	10.1670	9.19453e-09	-19.6798	-1.15015e-06	0.00000	29.8469	3366.50	2919.96	1675.45	973.320	558.484	0.573793	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_13.jpk-force	13	0.000311296	-0.00209142	-8.43071e-10		8.99794e-06	200.000	8.51524e-11	9.03832	9.04930e-09	-20.1865	-1.76490e-06	0.00000	29.2249	4181.62	3649.34	2041.63	1216.45	680.542	0.559451	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_14.jpk-force	14	0.000312096	-0.00209142	-8.33592e-10		8.79991e-06	200.000	1.32456e-09	342.301	1.63936e-10	-135.783	-1.86791e-06	0.00000	118.085	3.56916e+06	-1.68028e+06	3.14890e+06	-560093	1.04963e+06	-1.87404	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_15.jpk-force	15	0.000312096	-0.00209062	-8.34925e-10		8.42436e-06	200.000	1.35672e-09	342.386	3.38105e-10	-172.974	-1.48971e-06	0.00000	155.360	1.82539e+06	-1.65917e+06	761045	-553058	253682	-0.458689	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_16.jpk-force	16	0.000311296	-0.00209062	-8.35295e-10		8.66610e-06	200.000	1.21268e-09	343.051	7.84025e-10	-36.4470	-1.73596e-06	0.00000	19.4979	688667	649174	229858	216391	76619.3	0.354078	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_17.jpk-force	17	0.000310496	-0.00209062	-8.34585e-10		8.72249e-06	200.000	2.31140e-10	1.17500	8.02862e-09	-22.5501	-1.64130e-06	0.00000	23.7251	12909.0	11818.1	5193.93	3939.35	1731.31	0.439491	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_18.jpk-force	18	0.000309696	-0.00209062	-8.41677e-10		8.70795e-06	200.000	2.08611e-10	359.405	8.15514e-09	-21.7201	-1.69624e-06	0.00000	21.1254	11421.3	10653.8	4116.37	3551.25	1372.12	0.386378	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_19.jpk-force	19	0.000308896	-0.00209062	-8.43785e-10		8.71504e-06	200.000	1.35532e-09	342.096	3.19090e-10	-178.398	-1.79999e-06	0.00000	160.494	1.88342e+06	-1.77533e+06	628876	-591775	209625	-0.354231	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_20.jpk-force	20	0.000308896	-0.00208982	-8.40830e-10		7.79079e-06	200.000	1.36893e-09	341.987	4.08572e-10	174.252	-8.75042e-07	0.00000	167.735	1.72951e+06	-1.69004e+06	367404	-563346	122468	-0.217394	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_21.jpk-force	21	0.000309696	-0.00208982	-8.66095e-10		8.98410e-06	200.000	1.32190e-09	342.416	1.73773e-10	-125.961	-2.06161e-06	0.00000	108.377	3.33242e+06	-1.05063e+06	3.16247e+06	-350209	1.05416e+06	-3.01008	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_22.jpk-force	22	0.000310496	-0.00208982	-8.04047e-10		6.94527e-06	200.000	1.15848e-09	344.209	1.21860e-09	-38.4487	-1.79479e-08	0.00000	22.6580	2.86277e+06	2.64182e+06	1.10282e+06	880607	367608	0.417449	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_23.jpk-force	23	0.000311296	-0.00208982	-8.45726e-10		8.75076e-06	200.000	1.37163e-09	341.998	4.34211e-10	174.459	-1.82463e-06	0.00000	167.539	1.39872e+06	-1.36577e+06	301804	-455256	100601	-0.220977	0.00000
Chromosome11_200Hz-data-2023.06.06-16.24.14.268_24.jpk-force	24	0.000312096	-0.00208982	-8.42175e-10		8.75279e-06	200.000	1.30938e-09	342.707	1.97150e-10	-97.3243	-1.82316e-06	0.00000	80.0315	2.94104e+06	509112	2.89664e+06	169704	965546	5.68959	0.00000
