Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_10.jpk-force	10	0.000106188	-0.00197944	-2.38000e-09		8.40065e-06	20.0000	1.76736e-10	5.16300	8.72211e-09	-2.87236	-1.74352e-06	0.00000	8.03536	9017.24	8928.71	1260.47	2976.24	420.156	0.141170	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_11.jpk-force	11	0.000107188	-0.00197944	-2.36036e-09		8.43569e-06	20.0000	8.88907e-11	17.3855	9.39132e-09	-3.13174	-1.45849e-06	0.00000	20.5173	4320.90	4046.81	1514.43	1348.94	504.811	0.374229	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_12.jpk-force	12	0.000108188	-0.00197944	-2.36883e-09		8.79339e-06	20.0000	6.63523e-11	22.4052	9.56209e-09	-3.01979	-1.73891e-06	0.00000	25.4250	3088.93	2789.76	1326.17	929.920	442.056	0.475370	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_13.jpk-force	13	0.000109188	-0.00197944	-2.35371e-09		8.16740e-06	20.0000	9.39218e-10	6.45072	3.36574e-09	-18.9150	-1.51537e-06	0.00000	25.3658	126593	114389	54231.9	38129.5	18077.3	0.474103	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_14.jpk-force	14	0.000110188	-0.00197944	-2.35958e-09		8.42552e-06	20.0000	1.33777e-09	358.780	2.59754e-10	-25.8271	-1.77181e-06	0.00000	24.6073	2.28765e+06	2.07990e+06	952571	693299	317524	0.457990	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_15.jpk-force	15	0.000110188	-0.00197844	-2.35890e-09		8.41693e-06	20.0000	1.33124e-09	359.477	3.64460e-10	-39.8749	-1.76367e-06	0.00000	39.3518	1.62331e+06	1.25525e+06	1.02931e+06	418418	343103	0.820001	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_16.jpk-force	16	0.000109188	-0.00197844	-2.36198e-09		8.44681e-06	20.0000	1.38932e-09	358.610	1.60609e-10	-151.992	-1.79672e-06	0.00000	150.602	3.83651e+06	-3.34247e+06	1.88326e+06	-1.11416e+06	627754	-0.563433	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_17.jpk-force	17	0.000108188	-0.00197844	-2.36422e-09		8.44405e-06	20.0000	7.89168e-11	19.4446	9.46683e-09	-3.10242	-1.51383e-06	0.00000	22.5470	3782.33	3493.23	1450.30	1164.41	483.435	0.415176	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_18.jpk-force	18	0.000107188	-0.00197844	-2.36375e-09		8.74209e-06	20.0000	8.98204e-11	14.6343	9.37488e-09	-2.96290	-1.83410e-06	0.00000	17.5972	4240.05	4041.64	1281.87	1347.21	427.289	0.317166	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_19.jpk-force	19	0.000106188	-0.00197844	-2.35795e-09		7.19012e-06	20.0000	1.31314e-09	359.105	4.46241e-10	-22.3967	-5.51107e-07	0.00000	21.5014	1.78263e+06	1.65857e+06	653376	552857	217792	0.393939	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_20.jpk-force	20	0.000106188	-0.00197744	-2.36941e-09		8.39871e-06	20.0000	1.26294e-09	359.134	7.99417e-10	-13.1154	-1.76030e-06	0.00000	12.2489	702262	686275	148991	228758	49663.8	0.217102	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_21.jpk-force	21	0.000107188	-0.00197744	-2.36683e-09		8.41989e-06	20.0000	1.31328e-09	359.325	4.59910e-10	-26.7454	-1.77707e-06	0.00000	26.0708	1.26798e+06	1.13896e+06	557253	379655	185751	0.489263	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_22.jpk-force	22	0.000108188	-0.00197744	-2.36728e-09		8.13354e-06	20.0000	1.35828e-09	359.647	2.71215e-10	-72.4779	-1.48704e-06	0.00000	72.1245	2.27887e+06	699498	2.16886e+06	233166	722952	3.10059	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_23.jpk-force	23	0.000109188	-0.00197744	-2.36767e-09		8.17254e-06	20.0000	1.34968e-09	358.850	1.90756e-10	-39.7046	-1.51673e-06	0.00000	38.5545	3.20934e+06	2.50976e+06	2.00025e+06	836585	666750	0.796990	0.00000
Chromosome5_20Hz-data-2023.06.06-15.07.15.094_24.jpk-force	24	0.000110188	-0.00197744	-2.36677e-09		8.18804e-06	20.0000	1.28327e-09	358.923	6.46935e-10	-12.8748	-1.53150e-06	0.00000	11.7979	898386	879408	183685	293136	61228.2	0.208873	0.00000
