Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_15.jpk-force	15	0.000240267	-0.00182656	-4.16715e-09		8.74699e-06	200.000	1.07583e-09	346.154	1.87557e-09	-38.4759	-1.81456e-06	0.00000	24.6296	254131	231010	105909	77003.5	35303.2	0.458462	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_16.jpk-force	16	0.000239467	-0.00182656	-4.18591e-09		8.40888e-06	200.000	1.20555e-09	344.894	9.67285e-10	-52.0061	-1.48136e-06	0.00000	36.9005	567476	453799	340728	151266	113576	0.750835	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_17.jpk-force	17	0.000238667	-0.00182656	-4.16984e-09		8.73389e-06	200.000	1.56218e-10	9.29918	8.60010e-09	-21.9897	-1.57006e-06	0.00000	31.2889	8196.01	7003.98	4256.63	2334.66	1418.88	0.607744	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_18.jpk-force	18	0.000237867	-0.00182656	-4.17892e-09		8.75578e-06	200.000	1.39850e-10	9.75325	8.70352e-09	-21.5820	-1.58494e-06	0.00000	31.3352	7240.08	6184.04	3765.16	2061.35	1255.05	0.608852	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_19.jpk-force	19	0.000237067	-0.00182656	-4.17652e-09		8.68774e-06	200.000	1.16802e-09	343.719	1.11496e-09	-35.6987	-1.76788e-06	0.00000	19.4182	465445	438969	154742	146323	51580.8	0.352513	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_20.jpk-force	20	0.000237067	-0.00182576	-4.17751e-09		8.67344e-06	200.000	1.30506e-09	342.644	1.97328e-10	-86.5581	-1.75583e-06	0.00000	69.2020	2.94076e+06	1.04419e+06	2.74914e+06	348062	916379	2.63280	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_21.jpk-force	21	0.000237867	-0.00182576	-4.17917e-09		8.70064e-06	200.000	1.32344e-09	342.940	2.66118e-10	-122.946	-1.77896e-06	0.00000	105.885	2.20803e+06	-604369	2.12370e+06	-201456	707901	-3.51392	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_22.jpk-force	22	0.000238667	-0.00182576	-4.17596e-09		8.73837e-06	200.000	1.32219e-09	342.022	1.10630e-10	-141.394	-1.81374e-06	0.00000	123.416	5.29526e+06	-2.91621e+06	4.41990e+06	-972070	1.47330e+06	-1.51563	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_23.jpk-force	23	0.000239467	-0.00182576	-4.17476e-09		8.73768e-06	200.000	1.31853e-09	342.227	1.37582e-10	-123.107	-1.80853e-06	0.00000	105.334	4.24743e+06	-1.12322e+06	4.09623e+06	-374407	1.36541e+06	-3.64686	0.00000
Chromosome8_200Hz-data-2023.06.06-15.41.41.276_24.jpk-force	24	0.000240267	-0.00182576	-4.17975e-09		8.68227e-06	200.000	1.29161e-09	342.203	1.99269e-10	-51.7471	-1.74421e-06	0.00000	33.9500	2.88431e+06	2.39261e+06	1.61080e+06	797535	536932	0.673240	0.00000
