Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_13.jpk-force	13	0.000311296	-0.00209142	-5.89617e-10		9.00870e-06	20.0000	4.23280e-11	14.2622	9.70532e-09	-2.32994	-1.72431e-06	0.00000	16.5921	1943.38	1862.46	554.944	620.819	184.981	0.297963	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_14.jpk-force	14	0.000312096	-0.00209142	-5.90712e-10		8.37886e-06	20.0000	1.21017e-09	0.292012	1.21911e-09	-17.4084	-1.46500e-06	0.00000	17.7005	452816	431380	137675	143793	45891.5	0.319150	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_15.jpk-force	15	0.000312096	-0.00209062	-5.92209e-10		8.35980e-06	20.0000	1.40002e-09	358.470	2.24367e-10	-167.739	-1.44740e-06	0.00000	166.209	2.85223e+06	-2.77001e+06	679927	-923336	226642	-0.245460	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_16.jpk-force	16	0.000311296	-0.00209062	-5.87644e-10		8.66848e-06	20.0000	6.79007e-10	10.0120	5.25031e-09	-12.9996	-1.75327e-06	0.00000	23.0116	57514.8	52938.1	22483.6	17646.0	7494.52	0.424715	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_17.jpk-force	17	0.000310496	-0.00209062	-5.96138e-10		8.69815e-06	20.0000	1.66066e-10	10.5782	8.82126e-09	-3.52384	-1.63138e-06	0.00000	14.1021	8448.25	8193.64	2058.42	2731.21	686.139	0.251221	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_18.jpk-force	18	0.000309696	-0.00209062	-6.10674e-10		8.68333e-06	20.0000	1.56510e-10	9.92114	8.88616e-09	-3.33730	-1.69221e-06	0.00000	13.2584	7866.24	7656.57	1804.07	2552.19	601.358	0.235624	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_19.jpk-force	19	0.000308896	-0.00209062	-6.16481e-10		8.70147e-06	20.0000	1.31227e-09	359.832	5.10096e-10	-35.0115	-1.80729e-06	0.00000	34.8438	1.14025e+06	935819	651472	311940	217157	0.696151	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_20.jpk-force	20	0.000308896	-0.00208982	-6.46319e-10		8.69666e-06	20.0000	1.33831e-09	358.906	2.65009e-10	-30.0946	-1.80269e-06	0.00000	29.0003	2.23895e+06	1.95822e+06	1.08547e+06	652740	361824	0.554315	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_21.jpk-force	21	0.000309696	-0.00208982	-6.25284e-10		6.90800e-06	20.0000	1.34504e-09	359.233	2.59924e-10	-46.3076	-1.02355e-08	0.00000	45.5410	2.06044e+07	1.44313e+07	1.47064e+07	4.81042e+06	4.90213e+06	1.01906	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_22.jpk-force	22	0.000310496	-0.00208982	-6.25018e-10		6.93119e-06	20.0000	1.12540e-09	2.08310	1.89090e-09	-19.1245	-2.24763e-08	0.00000	21.2076	1.60297e+06	1.49441e+06	579871	498136	193290	0.388027	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_23.jpk-force	23	0.000311296	-0.00208982	-6.28516e-10		8.42748e-06	20.0000	1.21572e-09	1.35296	1.24394e-09	-25.2480	-1.52000e-06	0.00000	26.6010	443149	396240	198431	132080	66143.6	0.500785	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_24.jpk-force	24	0.000312096	-0.00208982	-6.29262e-10		8.67885e-06	20.0000	1.29396e-09	359.062	5.77060e-10	-16.7473	-1.76574e-06	0.00000	15.8091	996409	958720	271455	319573	90484.9	0.283143	0.00000
