Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_14.jpk-force	14	-4.39264e-05	-0.00198995	-9.36331e-10		8.38819e-06	2.00000	1.38014e-09	1.55089	3.11970e-10	-102.923	-1.21002e-06	0.00000	104.474	2.09521e+06	-523680	2.02871e+06	-174560	676236	-3.87395	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_15.jpk-force	15	-4.39264e-05	-0.00198855	-9.34571e-10		8.65762e-06	2.00000	1.43107e-09	0.223944	4.50951e-10	-170.777	-1.47672e-06	0.00000	171.001	1.44568e+06	-1.42788e+06	226136	-475961	75378.8	-0.158372	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_16.jpk-force	16	-4.53264e-05	-0.00198855	-9.52429e-10		9.28491e-06	2.00000	8.17918e-11	9.35250	9.41232e-09	-0.779816	-1.75412e-06	0.00000	10.1323	3864.37	3804.10	679.828	1268.03	226.609	0.178709	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_17.jpk-force	17	-4.67264e-05	-0.00198855	-9.61405e-10		9.00648e-06	2.00000	1.34019e-10	7.72772	9.03264e-09	-1.03315	-1.67214e-06	0.00000	8.76087	6636.66	6559.23	1010.84	2186.41	336.945	0.154109	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_18.jpk-force	18	-4.81264e-05	-0.00198855	-9.69809e-10		8.06166e-06	2.00000	1.02734e-10	12.4072	9.27013e-09	-1.18917	-8.21947e-07	0.00000	13.5964	5832.88	5669.42	1371.20	1889.81	457.067	0.241859	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_19.jpk-force	19	-4.95264e-05	-0.00198855	-9.80651e-10		9.00873e-06	2.00000	1.32520e-09	1.06640	3.91340e-10	-32.7088	-1.84860e-06	0.00000	33.7752	1.49741e+06	1.24469e+06	832466	414895	277489	0.668816	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_20.jpk-force	20	-4.95264e-05	-0.00198715	-9.72908e-10		8.07049e-06	2.00000	1.38999e-09	0.652702	2.06257e-10	-134.560	-9.12507e-07	0.00000	135.212	3.43528e+06	-2.43809e+06	2.42009e+06	-812698	806695	-0.992613	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_21.jpk-force	21	-4.81264e-05	-0.00198715	-9.89050e-10		9.00510e-06	2.00000	1.41670e-09	0.695341	3.74113e-10	-155.203	-1.84439e-06	0.00000	155.899	1.67491e+06	-1.52890e+06	683951	-509633	227984	-0.447349	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_22.jpk-force	22	-4.67264e-05	-0.00198715	-1.00457e-09		8.92656e-06	2.00000	1.44315e-09	0.216375	5.38047e-10	-172.402	-1.76148e-06	0.00000	172.618	1.19220e+06	-1.18232e+06	153180	-394106	51059.8	-0.129559	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_23.jpk-force	23	-4.53264e-05	-0.00198715	-1.01232e-09		8.92800e-06	2.00000	1.43502e-09	0.466720	4.87931e-10	-166.159	-1.75728e-06	0.00000	166.625	1.30760e+06	-1.27214e+06	302469	-424047	100823	-0.237764	0.00000
Chromosome3_2Hz-data-2023.06.06-14.43.45.054_24.jpk-force	24	-4.39264e-05	-0.00198715	-1.01725e-09		7.19001e-06	2.00000	1.41076e-09	0.577515	3.25929e-10	-155.479	-1.26924e-08	0.00000	156.056	1.54842e+07	-1.41517e+07	6.28406e+06	-4.71722e+06	2.09469e+06	-0.444051	0.00000
