Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_10.jpk-force	10	0.000276847	-0.00189885	-4.98640e-09		8.61308e-06	200.000	7.59339e-11	12.2403	9.13140e-09	-20.1344	-8.42532e-07	0.00000	32.3747	4342.84	3667.81	2325.39	1222.60	775.130	0.634000	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_11.jpk-force	11	0.000277847	-0.00189885	-5.00323e-09		9.55222e-06	200.000	8.35098e-11	15.9830	9.10938e-09	-20.4768	-1.74244e-06	0.00000	36.4598	4079.91	3281.37	2424.52	1093.79	808.173	0.738875	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_12.jpk-force	12	0.000278847	-0.00189885	-4.99857e-09		9.59581e-06	200.000	7.98055e-11	12.2274	9.10804e-09	-20.1181	-1.75285e-06	0.00000	32.3455	3896.82	3292.18	2084.89	1097.39	694.962	0.633285	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_13.jpk-force	13	0.000279847	-0.00189885	-4.99894e-09		9.26286e-06	200.000	1.43713e-10	15.1939	8.74352e-09	-22.1500	-1.91411e-06	0.00000	37.3439	7244.03	5759.07	4394.21	1919.69	1464.74	0.763008	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_14.jpk-force	14	0.000280847	-0.00189885	-4.98101e-09		8.65028e-06	200.000	3.17036e-10	353.642	7.34914e-09	-22.1694	-1.43780e-06	0.00000	15.8110	19741.5	18994.6	5378.89	6331.54	1792.96	0.283179	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_15.jpk-force	15	0.000280847	-0.00189785	-4.98802e-09		9.28974e-06	200.000	7.00359e-10	352.778	4.69121e-09	-30.8378	-2.10187e-06	0.00000	23.6161	65311.6	59841.7	26164.2	19947.2	8721.41	0.437224	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_16.jpk-force	16	0.000279847	-0.00189785	-4.99807e-09		8.96993e-06	200.000	2.47627e-10	358.289	7.88060e-09	-22.2557	-1.70234e-06	0.00000	20.5452	14023.5	13131.5	4921.47	4377.17	1640.49	0.374784	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_17.jpk-force	17	0.000278847	-0.00189785	-4.99612e-09		8.99605e-06	200.000	1.59846e-10	10.1710	8.59395e-09	-22.1302	-1.60398e-06	0.00000	32.3012	8366.51	7071.80	4470.81	2357.27	1490.27	0.632203	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_18.jpk-force	18	0.000277847	-0.00189785	-5.00551e-09		9.28755e-06	200.000	1.35198e-10	12.3099	8.76437e-09	-21.7006	-1.77234e-06	0.00000	34.0104	6851.82	5679.72	3832.53	1893.24	1277.51	0.674774	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_19.jpk-force	19	0.000276847	-0.00189785	-5.00748e-09		9.23872e-06	200.000	1.01187e-10	13.3803	8.98336e-09	-20.8575	-1.63180e-06	0.00000	34.2378	5054.60	4178.69	2843.87	1392.90	947.957	0.680565	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_20.jpk-force	20	0.000276847	-0.00189685	-5.00406e-09		8.90652e-06	200.000	1.08552e-09	348.123	1.94781e-09	-46.1282	-1.74371e-06	0.00000	34.2511	248002	204994	139581	68331.2	46527.0	0.680903	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_21.jpk-force	21	0.000277847	-0.00189685	-5.00295e-09		8.99102e-06	200.000	1.17580e-09	343.004	1.03742e-09	-30.7477	-1.82213e-06	0.00000	13.7514	501918	487531	119311	162510	39770.4	0.244725	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_22.jpk-force	22	0.000278847	-0.00189685	-4.99791e-09		8.64402e-06	200.000	1.22530e-09	343.194	7.10636e-10	-40.4283	-1.47461e-06	0.00000	23.6226	785670	719835	314827	239945	104942	0.437360	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_23.jpk-force	23	0.000279847	-0.00189685	-5.00143e-09		9.01040e-06	200.000	1.32759e-09	342.269	1.57149e-10	-145.982	-1.83831e-06	0.00000	128.251	3.73777e+06	-2.31408e+06	2.93529e+06	-771361	978431	-1.26845	0.00000
Chromosome9_200Hz-data-2023.06.06-15.57.51.827_24.jpk-force	24	0.000280847	-0.00189685	-5.00955e-09		8.97213e-06	200.000	1.35470e-09	341.913	2.99929e-10	175.091	-1.79588e-06	0.00000	166.822	2.00332e+06	-1.95057e+06	456695	-650190	152232	-0.234134	0.00000
