Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_10.jpk-force	10	-0.00224836	8.59383e-05	-1.73684e-09		8.74109e-06	200.000	7.79613e-10	347.048	3.97327e-09	-26.4847	-1.42003e-06	0.00000	13.5330	89988.7	87490.2	21057.9	29163.4	7019.29	0.240688	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_11.jpk-force	11	-0.00224736	8.59383e-05	-1.74498e-09		9.50618e-06	200.000	1.45139e-10	352.026	8.57102e-09	-19.3563	-9.19883e-07	0.00000	11.3821	8611.60	8442.23	1699.51	2814.08	566.502	0.201310	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_12.jpk-force	12	-0.00224636	8.59383e-05	-1.74978e-09		1.07575e-05	200.000	1.36096e-10	353.351	8.64387e-09	-19.4024	-1.88166e-06	0.00000	12.7536	6950.24	6778.76	1534.33	2259.59	511.444	0.226344	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_13.jpk-force	13	-0.00224536	8.59383e-05	-1.74160e-09		9.09175e-06	200.000	7.64374e-11	1.49350	9.08650e-09	-19.4434	-6.74370e-07	0.00000	20.9369	4731.38	4418.99	1690.71	1473.00	563.568	0.382600	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_14.jpk-force	14	-0.00224436	8.59383e-05	-1.73278e-09		7.33141e-06	200.000	1.05441e-09	344.614	1.95350e-09	-30.4797	-9.42536e-09	0.00000	15.0935	2.23925e+06	2.16201e+06	583091	720668	194364	0.269699	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_15.jpk-force	15	-0.00224436	8.69383e-05	-1.73992e-09		8.77516e-06	200.000	1.02495e-09	344.326	2.15640e-09	-28.2583	-1.44920e-06	0.00000	12.5843	217215	211997	47325.9	70665.7	15775.3	0.223239	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_16.jpk-force	16	-0.00224536	8.69383e-05	-1.74643e-09		9.14525e-06	200.000	1.12117e-10	355.719	8.81386e-09	-19.5679	-1.14613e-06	0.00000	15.2866	6100.58	5884.73	1608.41	1961.58	536.135	0.273319	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_17.jpk-force	17	-0.00224636	8.69383e-05	-1.75110e-09		1.00970e-05	200.000	1.73073e-10	352.504	8.37488e-09	-19.7565	-1.32960e-06	0.00000	12.2602	9595.22	9376.38	2037.56	3125.46	679.188	0.217308	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_18.jpk-force	18	-0.00224736	8.69383e-05	-1.75054e-09		9.12682e-06	200.000	1.17064e-10	354.521	8.77883e-09	-19.4179	-5.23917e-07	0.00000	13.9385	8236.98	7994.45	1984.12	2664.82	661.374	0.248188	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_19.jpk-force	19	-0.00224836	8.69383e-05	-1.74609e-09		8.68044e-06	200.000	5.11379e-10	349.669	5.92400e-09	-23.5559	-1.35206e-06	0.00000	13.2249	39950.2	38890.7	9139.57	12963.6	3046.52	0.235007	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_20.jpk-force	20	-0.00224836	8.79383e-05	-1.74895e-09		8.82803e-06	200.000	7.56551e-10	347.292	4.14200e-09	-26.2364	-1.49792e-06	0.00000	13.5286	83015.1	80711.7	19419.8	26903.9	6473.28	0.240608	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_21.jpk-force	21	-0.00224736	8.79383e-05	-1.75764e-09		7.32872e-06	200.000	1.13758e-09	343.650	1.33618e-09	-31.8076	-3.80533e-09	0.00000	15.4581	5.55274e+06	5.35188e+06	1.47999e+06	1.78396e+06	493330	0.276537	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_22.jpk-force	22	-0.00224636	8.79383e-05	-1.75475e-09		7.32735e-06	200.000	1.26400e-09	343.427	4.86776e-10	-57.8445	-3.85228e-09	0.00000	41.2713	1.68327e+07	1.26513e+07	1.11032e+07	4.21712e+06	3.70108e+06	0.877634	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_23.jpk-force	23	-0.00224536	8.79383e-05	-1.75683e-09		7.33378e-06	200.000	1.13172e-09	343.840	1.38824e-09	-33.0058	-5.20494e-09	0.00000	16.8458	4.54750e+06	4.35236e+06	1.31785e+06	1.45079e+06	439284	0.302791	0.00000
Chromosome13_200Hz-data-2023.06.06-17.42.54.944_24.jpk-force	24	-0.00224436	8.79383e-05	-1.74920e-09		8.15464e-06	200.000	1.16064e-09	343.769	1.18416e-09	-34.9229	-8.24312e-07	0.00000	18.6922	515399	488213	165177	162738	55059.0	0.338330	0.00000
