Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_10.jpk-force	10	0.000276847	-0.00189885	-4.88540e-09		9.58503e-06	2.00000	2.88769e-11	8.67161	9.79237e-09	-0.367697	-1.83513e-06	0.00000	9.03931	1304.97	1288.76	205.026	429.587	68.3420	0.159088	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_11.jpk-force	11	0.000277847	-0.00189885	-4.89361e-09		9.27461e-06	2.00000	3.19594e-11	6.59347	9.76897e-09	-0.338762	-1.41953e-06	0.00000	6.93224	1500.49	1489.52	181.103	496.508	60.3675	0.121584	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_12.jpk-force	12	0.000278847	-0.00189885	-4.89722e-09		9.62430e-06	2.00000	3.31779e-11	6.75927	9.76026e-09	-0.349777	-1.77880e-06	0.00000	7.10904	1509.27	1497.67	186.785	499.223	62.2616	0.124717	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_13.jpk-force	13	0.000279847	-0.00189885	-4.90318e-09		9.25075e-06	2.00000	5.23346e-11	8.90605	9.62360e-09	-0.538105	-1.88555e-06	0.00000	9.44415	2400.09	2367.56	393.822	789.187	131.274	0.166341	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_14.jpk-force	14	0.000280847	-0.00189885	-4.86671e-09		9.57133e-06	2.00000	1.82250e-10	3.86915	8.67419e-09	-0.799275	-2.36059e-06	0.00000	4.66842	9132.69	9102.39	743.302	3034.13	247.767	0.0816601	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_15.jpk-force	15	0.000280847	-0.00189785	-4.89905e-09		8.92549e-06	2.00000	7.54894e-10	11.9564	4.75683e-09	-14.2751	-1.74911e-06	0.00000	26.2315	70595.5	63325.3	31203.1	21108.4	10401.0	0.492744	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_16.jpk-force	16	0.000279847	-0.00189785	-4.90864e-09		8.91751e-06	2.00000	1.41471e-10	7.47369	8.97819e-09	-1.05775	-1.65272e-06	0.00000	8.53144	7058.90	6980.79	1047.20	2326.93	349.067	0.150012	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_17.jpk-force	17	0.000278847	-0.00189785	-4.91105e-09		9.26976e-06	2.00000	7.58273e-11	8.91313	9.45445e-09	-0.709660	-1.88443e-06	0.00000	9.62279	3539.90	3490.09	591.732	1163.36	197.244	0.169546	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_18.jpk-force	18	0.000277847	-0.00189785	-4.92132e-09		9.29450e-06	2.00000	5.34274e-11	8.29427	9.61504e-09	-0.521544	-1.78595e-06	0.00000	8.81582	2466.05	2436.91	377.943	812.304	125.981	0.155091	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_19.jpk-force	19	0.000276847	-0.00189785	-4.93412e-09		8.67879e-06	2.00000	3.34517e-11	8.05202	9.75900e-09	-0.383729	-1.03023e-06	0.00000	8.43575	1688.79	1670.52	247.746	556.839	82.5819	0.148305	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_20.jpk-force	20	0.000276847	-0.00189685	-4.93436e-09		8.94113e-06	2.00000	1.32020e-09	0.351092	3.75382e-10	-13.9572	-1.79023e-06	0.00000	14.3083	1.56041e+06	1.51201e+06	385639	504003	128546	0.255051	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_21.jpk-force	21	0.000277847	-0.00189685	-4.93557e-09		8.95782e-06	2.00000	1.11515e-09	1.72108	1.88469e-09	-8.41954	-1.79456e-06	0.00000	10.1406	262454	258354	46208.9	86118.1	15403.0	0.178859	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_22.jpk-force	22	0.000278847	-0.00189685	-4.93649e-09		8.92558e-06	2.00000	1.35792e-09	0.196658	1.10268e-10	-36.4019	-1.76702e-06	0.00000	36.5986	5.47177e+06	4.39291e+06	3.26230e+06	1.46430e+06	1.08743e+06	0.742628	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_23.jpk-force	23	0.000279847	-0.00189685	-4.94378e-09		8.62495e-06	2.00000	1.37514e-09	0.142484	6.74338e-11	-123.249	-1.46313e-06	0.00000	123.391	9.30424e+06	-5.12062e+06	7.76841e+06	-1.70687e+06	2.58947e+06	-1.51708	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_24.jpk-force	24	0.000280847	-0.00189685	-4.94638e-09		8.95450e-06	2.00000	1.37149e-09	0.166201	6.13046e-11	-99.7223	-1.78604e-06	0.00000	99.8885	9.92855e+06	-1.70505e+06	9.78105e+06	-568349	3.26035e+06	-5.73653	0.00000
