Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_10.jpk-force	10	0.000106188	-0.00197944	-2.45480e-09		8.19427e-06	2.00000	1.83588e-10	15.4781	8.71777e-09	-2.55927	-1.52495e-06	0.00000	18.0374	9544.07	9075.03	2955.20	3025.01	985.067	0.325641	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_11.jpk-force	11	0.000107188	-0.00197944	-2.45216e-09		8.45055e-06	2.00000	6.62510e-11	8.22053	9.52246e-09	-0.604751	-1.46921e-06	0.00000	8.82528	3172.14	3134.58	486.676	1044.86	162.225	0.155260	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_12.jpk-force	12	0.000108188	-0.00197944	-2.45677e-09		8.19709e-06	2.00000	4.48996e-11	10.2273	9.67843e-09	-0.529691	-1.13800e-06	0.00000	10.7570	2228.66	2189.49	415.966	729.831	138.655	0.189983	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_13.jpk-force	13	0.000109188	-0.00197944	-2.46348e-09		8.81412e-06	2.00000	1.26654e-09	3.14246	9.39201e-10	-34.9707	-2.15787e-06	0.00000	38.1132	588945	463377	363507	154459	121169	0.784472	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_14.jpk-force	14	0.000110188	-0.00197944	-2.49382e-09		9.06982e-06	2.00000	1.26178e-09	2.90365	9.44363e-10	-31.8355	-2.41085e-06	0.00000	34.7392	580255	476827	330653	158942	110218	0.693444	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_15.jpk-force	15	0.000110188	-0.00197844	-2.48195e-09		8.80838e-06	2.00000	1.40472e-09	0.282507	2.65786e-10	-162.005	-2.15243e-06	0.00000	162.287	2.30855e+06	-2.19910e+06	702373	-733035	234124	-0.319390	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_16.jpk-force	16	0.000109188	-0.00197844	-2.48764e-09		8.76515e-06	2.00000	1.37967e-09	0.438467	1.29146e-10	-122.734	-2.11149e-06	0.00000	123.173	4.67214e+06	-2.55644e+06	3.91069e+06	-852148	1.30356e+06	-1.52974	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_17.jpk-force	17	0.000108188	-0.00197844	-2.49110e-09		8.78361e-06	2.00000	5.46744e-11	10.4272	9.60858e-09	-0.617213	-1.84570e-06	0.00000	11.0445	2516.56	2469.95	482.099	823.318	160.700	0.195186	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_18.jpk-force	18	0.000107188	-0.00197844	-2.49479e-09		8.75602e-06	2.00000	6.78175e-11	7.67600	9.51046e-09	-0.586648	-1.84595e-06	0.00000	8.26264	3153.68	3120.95	453.219	1040.32	151.073	0.145218	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_19.jpk-force	19	0.000106188	-0.00197844	-2.49039e-09		8.44429e-06	2.00000	1.41786e-09	359.946	3.49517e-10	-176.422	-1.80485e-06	0.00000	176.368	1.79829e+06	-1.79468e+06	113916	-598226	37971.9	-0.0634742	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_20.jpk-force	20	0.000106188	-0.00197744	-2.48996e-09		8.13035e-06	2.00000	1.42398e-09	359.907	3.93708e-10	-177.862	-1.49321e-06	0.00000	177.770	1.64467e+06	-1.64342e+06	64007.8	-547808	21335.9	-0.0389479	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_21.jpk-force	21	0.000107188	-0.00197744	-2.49812e-09		8.45085e-06	2.00000	1.42567e-09	359.954	4.06492e-10	-176.737	-1.81065e-06	0.00000	176.691	1.55421e+06	-1.55162e+06	89697.4	-517207	29899.1	-0.0578088	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_22.jpk-force	22	0.000108188	-0.00197744	-2.50187e-09		8.14483e-06	2.00000	1.39871e-09	0.470554	2.38452e-10	-151.069	-1.49632e-06	0.00000	151.540	2.66642e+06	-2.34419e+06	1.27067e+06	-781395	423556	-0.542051	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_23.jpk-force	23	0.000109188	-0.00197744	-2.50216e-09		8.21728e-06	2.00000	1.41028e-09	0.169148	2.99948e-10	-168.100	-1.56235e-06	0.00000	168.269	2.12301e+06	-2.07866e+06	431635	-692888	143878	-0.207650	0.00000
Chromosome5_2Hz-data-2023.06.06-15.08.57.107_24.jpk-force	24	0.000110188	-0.00197744	-2.51012e-09		8.46410e-06	2.00000	1.41469e-09	0.181796	3.31927e-10	-168.825	-1.80683e-06	0.00000	169.007	1.88912e+06	-1.85446e+06	360230	-618152	120077	-0.194251	0.00000
