Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_10.jpk-force	10	3.65990e-06	-0.00113255	-3.66614e-09		3.49590e-06	200.000	1.85749e-10	357.110	8.26469e-09	-21.8508	-8.53733e-07	0.00000	18.9608	11689.5	11055.2	3798.16	3685.07	1266.05	0.343563	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_11.jpk-force	11	4.65990e-06	-0.00113255	-3.66657e-09		3.82135e-06	200.000	1.48810e-10	358.568	8.53195e-09	-21.5739	-1.35085e-06	0.00000	20.1417	8073.27	7579.54	2779.98	2526.51	926.659	0.366774	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_12.jpk-force	12	5.65990e-06	-0.00113255	-3.66783e-09		3.83096e-06	200.000	2.16707e-10	358.779	8.06553e-09	-22.8823	-1.55263e-06	0.00000	21.6616	12143.3	11285.7	4482.38	3761.91	1494.13	0.397172	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_13.jpk-force	13	6.65990e-06	-0.00113255	-3.66311e-09		2.45177e-06	200.000	1.22399e-09	342.680	7.03241e-10	-47.6009	-7.38980e-07	0.00000	30.2804	948520	819112	478275	273037	159425	0.583895	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_14.jpk-force	14	7.65990e-06	-0.00113255	-3.66157e-09		3.20200e-06	200.000	1.33595e-09	341.087	2.28555e-10	-174.245	-1.48799e-06	0.00000	155.332	2.65948e+06	-2.41678e+06	1.10997e+06	-805593	369989	-0.459275	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_15.jpk-force	15	7.65990e-06	-0.00113155	-3.66397e-09		2.94396e-06	200.000	1.26917e-09	341.693	3.35936e-10	-53.7473	-1.23002e-06	0.00000	35.4406	1.78280e+06	1.45248e+06	1.03377e+06	484159	344590	0.711729	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_16.jpk-force	16	6.65990e-06	-0.00113155	-3.66922e-09		2.66662e-06	200.000	2.08242e-10	358.203	8.11314e-09	-22.6913	-6.73747e-07	0.00000	20.8944	14441.1	13491.4	5150.36	4497.14	1716.79	0.381750	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_17.jpk-force	17	5.65990e-06	-0.00113155	-3.67654e-09		3.54713e-06	200.000	1.66909e-10	1.01414	8.41997e-09	-22.1708	-1.21466e-06	0.00000	23.1850	9380.24	8622.68	3693.01	2874.23	1231.00	0.428291	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_18.jpk-force	18	4.65990e-06	-0.00113155	-3.68236e-09		4.09936e-06	200.000	1.76309e-10	358.358	8.34904e-09	-21.9750	-1.63364e-06	0.00000	20.3327	9474.85	8884.48	3292.23	2961.49	1097.41	0.370560	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_19.jpk-force	19	3.65990e-06	-0.00113155	-3.69184e-09		3.64784e-06	200.000	1.80554e-10	358.031	8.31398e-09	-21.9527	-8.89908e-07	0.00000	19.9841	11153.2	10481.6	3811.72	3493.88	1270.57	0.363656	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_20.jpk-force	20	3.65990e-06	-0.00113055	-3.68628e-09		1.71213e-06	200.000	1.25947e-09	341.455	3.90481e-10	-40.7765	-9.91855e-09	0.00000	22.2317	1.30456e+07	1.20758e+07	4.93583e+06	4.02526e+06	1.64528e+06	0.408738	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_21.jpk-force	21	4.65990e-06	-0.00113055	-3.69018e-09		1.72411e-06	200.000	1.29824e-09	341.650	1.96863e-10	-88.9129	-1.76812e-08	0.00000	70.5631	2.00069e+07	6.65767e+06	1.88666e+07	2.21922e+06	6.28888e+06	2.83382	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_22.jpk-force	22	5.65990e-06	-0.00113055	-3.69652e-09		3.14229e-06	200.000	2.14603e-10	357.821	8.07675e-09	-22.7228	-1.00694e-06	0.00000	20.5439	13171.5	12333.8	4622.20	4111.27	1540.73	0.374758	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_23.jpk-force	23	6.65990e-06	-0.00113055	-3.68848e-09		3.50215e-06	200.000	2.10996e-10	356.636	8.06934e-09	-22.5994	-1.64913e-06	0.00000	19.2349	11717.1	11063.0	3860.11	3687.67	1286.70	0.348921	0.00000
Chromosome19_200Hz-data-2023.06.07-11.38.08.248_24.jpk-force	24	7.65990e-06	-0.00113055	-3.68534e-09		2.90640e-06	200.000	1.29461e-09	341.406	1.80714e-10	-74.5298	-1.19248e-06	0.00000	55.9354	3.40404e+06	1.90670e+06	2.81993e+06	635565	939975	1.47896	0.00000
