Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_10.jpk-force	10	0.000308896	-0.00209142	-7.04323e-10		8.96162e-06	2.00000	1.38147e-09	0.0987100	9.65149e-11	-149.495	-2.05709e-06	0.00000	149.593	6.27131e+06	-5.40872e+06	3.17412e+06	-1.80291e+06	1.05804e+06	-0.586852	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_11.jpk-force	11	0.000309696	-0.00209142	-7.14480e-10		8.86601e-06	2.00000	6.33379e-11	8.16695	9.54341e-09	-0.581815	-1.58308e-06	0.00000	8.74876	2990.95	2956.15	454.930	985.384	151.643	0.153893	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_12.jpk-force	12	0.000310496	-0.00209142	-7.16647e-10		9.05403e-06	2.00000	3.36149e-11	7.42681	9.75745e-09	-0.368513	-1.12621e-06	0.00000	7.79533	1659.18	1643.85	225.043	547.950	75.0143	0.136900	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_13.jpk-force	13	0.000311296	-0.00209142	-7.28431e-10		9.03337e-06	2.00000	3.77929e-11	9.96648	9.72921e-09	-0.465592	-1.78205e-06	0.00000	10.4321	1724.35	1695.85	312.228	565.282	104.076	0.184113	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_14.jpk-force	14	0.000312096	-0.00209142	-7.28723e-10		8.42740e-06	2.00000	1.32336e-09	1.52258	4.49062e-10	-39.9177	-1.50691e-06	0.00000	41.4403	1.33809e+06	1.00309e+06	885598	334364	295199	0.882868	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_15.jpk-force	15	0.000312096	-0.00209062	-7.30390e-10		8.71354e-06	2.00000	1.38860e-09	0.146012	1.46918e-10	-156.982	-1.79133e-06	0.00000	157.128	4.19321e+06	-3.86351e+06	1.62982e+06	-1.28784e+06	543273	-0.421849	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_16.jpk-force	16	0.000311296	-0.00209062	-7.32081e-10		8.70472e-06	2.00000	9.15456e-10	13.2650	3.83087e-09	-24.1103	-1.78517e-06	0.00000	37.3752	106059	84283.0	64381.5	28094.3	21460.5	0.763873	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_17.jpk-force	17	0.000310496	-0.00209062	-7.34739e-10		8.71745e-06	2.00000	1.39781e-10	9.57921	8.99669e-09	-1.28193	-1.63879e-06	0.00000	10.8611	6968.13	6843.31	1313.00	2281.10	437.667	0.191866	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_18.jpk-force	18	0.000309696	-0.00209062	-7.45426e-10		8.79056e-06	2.00000	1.23944e-10	12.5197	9.12014e-09	-1.43012	-1.78333e-06	0.00000	13.9499	6032.28	5854.37	1454.22	1951.46	484.739	0.248399	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_19.jpk-force	19	0.000308896	-0.00209062	-7.54197e-10		8.43668e-06	2.00000	1.32905e-09	0.419814	3.16820e-10	-18.9185	-1.52926e-06	0.00000	19.3383	1.90034e+06	1.79313e+06	629289	597708	209763	0.350946	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_20.jpk-force	20	0.000308896	-0.00208982	-7.59507e-10		8.73490e-06	2.00000	1.32317e-09	0.476511	3.60493e-10	-18.0833	-1.82617e-06	0.00000	18.5598	1.62507e+06	1.54056e+06	517252	513519	172417	0.335757	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_21.jpk-force	21	0.000309696	-0.00208982	-7.58213e-10		6.92331e-06	2.00000	1.37911e-09	0.110448	8.33861e-11	-142.297	-1.22636e-08	0.00000	142.408	6.01850e+07	-4.76888e+07	3.67153e+07	-1.58963e+07	1.22384e+07	-0.769893	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_22.jpk-force	22	0.000310496	-0.00208982	-7.61322e-10		6.95095e-06	2.00000	1.13361e-09	2.61308	1.78206e-09	-13.2621	-2.24903e-08	0.00000	15.8752	1.71274e+06	1.64742e+06	468508	549140	156169	0.284389	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_23.jpk-force	23	0.000311296	-0.00208982	-7.65409e-10		8.67753e-06	2.00000	1.39350e-09	0.110914	1.78536e-10	-163.313	-1.75756e-06	0.00000	163.424	3.47016e+06	-3.32594e+06	990012	-1.10865e+06	330004	-0.297664	0.00000
Chromosome11_2Hz-data-2023.06.06-16.20.49.595_24.jpk-force	24	0.000312096	-0.00208982	-7.70649e-10		8.71245e-06	2.00000	1.36906e-09	0.368186	9.61742e-11	-85.4955	-1.78898e-06	0.00000	85.8637	6.31642e+06	455605	6.29997e+06	151868	2.09999e+06	13.8277	0.00000
