Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_10.jpk-force	10	-0.000117915	-0.00113759	-1.58937e-09		2.19352e-06	20.0000	1.41532e-09	358.192	3.30535e-10	-178.094	-4.50879e-07	0.00000	176.286	2.80734e+06	-2.80144e+06	181855	-933813	60618.4	-0.0649149	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_11.jpk-force	11	-0.000117215	-0.00113759	-1.59771e-09		2.98922e-06	20.0000	1.74022e-10	11.7658	8.77243e-09	-3.86554	-4.18947e-07	0.00000	15.6313	13402.3	12906.6	3611.19	4302.19	1203.73	0.279795	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_12.jpk-force	12	-0.000116515	-0.00113759	-1.59850e-09		3.56783e-06	20.0000	1.20979e-10	10.0759	9.13919e-09	-3.06512	-1.03110e-06	0.00000	13.1410	6520.30	6349.56	1482.38	2116.52	494.127	0.233462	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_13.jpk-force	13	-0.000115815	-0.00113759	-1.60149e-09		3.56865e-06	20.0000	1.65400e-10	9.58923	8.82168e-09	-3.47798	-1.23973e-06	0.00000	13.0672	8832.41	8603.70	1996.95	2867.90	665.651	0.232104	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_14.jpk-force	14	-0.000115115	-0.00113759	-1.60498e-09		2.77852e-06	20.0000	6.86901e-10	5.13820	5.06367e-09	-8.93562	-1.00053e-06	0.00000	14.0738	67362.7	65340.7	16380.7	21780.2	5460.24	0.250697	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_15.jpk-force	15	-0.000115115	-0.00113689	-1.60188e-09		2.63217e-06	20.0000	1.40370e-09	358.424	2.52769e-10	-167.214	-8.83976e-07	0.00000	165.639	2.85776e+06	-2.76845e+06	708823	-922818	236274	-0.256036	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_16.jpk-force	16	-0.000115815	-0.00113689	-1.60556e-09		2.77099e-06	20.0000	1.00648e-10	9.65447	9.28286e-09	-2.81828	-3.24893e-07	0.00000	12.4727	8157.43	7964.90	1761.80	2654.97	587.267	0.221196	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_17.jpk-force	17	-0.000116515	-0.00113689	-1.61516e-09		3.57833e-06	20.0000	1.97839e-10	9.13932	8.58877e-09	-3.74576	-9.24016e-07	0.00000	12.8851	11698.9	11404.3	2608.81	3801.43	869.604	0.228757	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_18.jpk-force	18	-0.000117215	-0.00113689	-1.62194e-09		3.32823e-06	20.0000	2.00967e-10	9.00204	8.56401e-09	-3.46256	-7.40195e-07	0.00000	12.4646	12781.4	12480.2	2758.70	4160.06	919.566	0.221046	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_19.jpk-force	19	-0.000117915	-0.00113689	-1.61945e-09		2.71701e-06	20.0000	1.43055e-09	358.478	4.46472e-10	-172.354	-9.67551e-07	0.00000	170.832	1.60598e+06	-1.58546e+06	255880	-528487	85293.5	-0.161392	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_20.jpk-force	20	-0.000117915	-0.00113619	-1.62984e-09		3.61494e-06	20.0000	1.41559e-09	358.709	3.50074e-10	-162.615	-1.86002e-06	0.00000	161.324	1.78701e+06	-1.69291e+06	572230	-564304	190743	-0.338015	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_21.jpk-force	21	-0.000117215	-0.00113619	-1.62925e-09		1.76598e-06	20.0000	1.38231e-09	358.435	1.09706e-10	-145.701	-6.37447e-09	0.00000	144.136	6.35265e+07	-5.14826e+07	3.72177e+07	-1.71609e+07	1.24059e+07	-0.722917	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_22.jpk-force	22	-0.000116515	-0.00113619	-1.64034e-09		1.79863e-06	20.0000	9.20233e-10	4.34120	3.40444e-09	-14.4036	-1.88217e-08	0.00000	18.7448	794994	752827	255475	250942	85158.2	0.339354	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_23.jpk-force	23	-0.000115815	-0.00113619	-1.63743e-09		1.76686e-06	20.0000	1.40897e-09	358.356	2.87962e-10	-171.354	-5.17439e-09	0.00000	169.709	2.73741e+07	-2.69338e+07	4.89012e+06	-8.97792e+06	1.63004e+06	-0.181561	0.00000
Chromosome15_20Hz-data-2023.06.07-10.49.53.099_24.jpk-force	24	-0.000115115	-0.00113619	-1.64215e-09		3.63898e-06	20.0000	1.40941e-09	358.168	2.87462e-10	-178.093	-1.87640e-06	0.00000	176.260	2.16488e+06	-2.16027e+06	141198	-720089	47066.0	-0.0653613	0.00000
