Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_13.jpk-force	13	6.65990e-06	-0.00113255	-3.41630e-09		2.90733e-06	20.0000	1.30578e-09	359.197	5.07985e-10	-23.6848	-1.15740e-06	0.00000	22.8813	1.22991e+06	1.13313e+06	478218	377711	159406	0.422032	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_14.jpk-force	14	7.65990e-06	-0.00113255	-3.42674e-09		3.67805e-06	20.0000	1.30062e-09	359.595	5.70681e-10	-28.2831	-1.92789e-06	0.00000	27.8779	1.00380e+06	887302	469364	295767	156455	0.528979	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_15.jpk-force	15	7.65990e-06	-0.00113155	-3.42064e-09		2.92347e-06	20.0000	1.30208e-09	359.808	5.79331e-10	-31.9880	-1.17156e-06	0.00000	31.7957	1.07234e+06	911413	565004	303804	188335	0.619921	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_16.jpk-force	16	6.65990e-06	-0.00113155	-3.42484e-09		2.74325e-06	20.0000	1.32511e-10	14.8331	9.07928e-09	-3.69167	-7.24459e-07	0.00000	18.5248	8007.40	7592.51	2544.07	2530.84	848.024	0.335077	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_17.jpk-force	17	5.65990e-06	-0.00113155	-3.42909e-09		3.58689e-06	20.0000	1.01971e-10	16.4142	9.29766e-09	-3.35374	-1.21080e-06	0.00000	19.7679	5193.43	4887.39	1756.48	1629.13	585.492	0.359390	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_18.jpk-force	18	4.65990e-06	-0.00113155	-3.43157e-09		3.88879e-06	20.0000	8.11581e-11	15.1469	9.43686e-09	-2.95790	-1.14340e-06	0.00000	18.1048	4126.82	3922.50	1282.44	1307.50	427.478	0.326943	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_19.jpk-force	19	3.65990e-06	-0.00113155	-3.43211e-09		4.76023e-06	20.0000	1.04261e-10	13.9111	9.27129e-09	-3.18633	-1.81825e-06	0.00000	17.0974	4981.22	4761.08	1464.47	1587.03	488.155	0.307591	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_20.jpk-force	20	3.65990e-06	-0.00113055	-3.42650e-09		1.76631e-06	20.0000	1.26851e-09	359.744	7.94399e-10	-21.9282	-2.31911e-08	0.00000	21.6723	4.23449e+06	3.93516e+06	1.56378e+06	1.31172e+06	521261	0.397387	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_21.jpk-force	21	4.65990e-06	-0.00113055	-3.44394e-09		1.76334e-06	20.0000	1.20813e-09	1.05275	1.28038e-09	-22.9591	-1.52081e-08	0.00000	24.0118	3.08516e+06	2.81818e+06	1.25543e+06	939393	418477	0.445476	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_22.jpk-force	22	5.65990e-06	-0.00113055	-3.43722e-09		3.54069e-06	20.0000	1.16459e-10	16.5026	9.19879e-09	-3.59309	-1.40173e-06	0.00000	20.0957	5819.82	5465.51	1999.62	1821.84	666.541	0.365862	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_23.jpk-force	23	6.65990e-06	-0.00113055	-3.49710e-09		4.44167e-06	20.0000	7.87943e-11	14.6494	9.45129e-09	-2.92937	-2.45788e-06	0.00000	17.5788	3617.89	3448.94	1092.66	1149.65	364.221	0.316811	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_24.jpk-force	24	7.65990e-06	-0.00113055	-3.42956e-09		3.17742e-06	20.0000	1.16886e-09	3.36506	1.69981e-09	-29.5529	-1.42278e-06	0.00000	32.9180	315259	264644	171324	88214.7	57108.0	0.647375	0.00000
