Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_10.jpk-force	10	1.50210e-05	-0.00116485	-3.30592e-09		4.06424e-06	200.000	1.65040e-10	357.537	8.40731e-09	-21.6596	-1.37993e-06	0.00000	19.1963	9050.03	8546.82	2975.70	2848.94	991.899	0.348164	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_11.jpk-force	11	1.58210e-05	-0.00116485	-3.31030e-09		4.14143e-06	200.000	2.47003e-10	356.203	7.83575e-09	-22.7021	-1.14139e-06	0.00000	18.9052	15132.7	14316.4	4903.03	4772.13	1634.34	0.342477	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_12.jpk-force	12	1.66210e-05	-0.00116485	-3.33446e-09		3.00969e-06	200.000	2.82364e-10	354.573	7.57320e-09	-22.9979	-1.11109e-07	0.00000	17.5713	45950.3	43806.4	13872.0	14602.1	4624.01	0.316667	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_13.jpk-force	13	1.74210e-05	-0.00116485	-3.45347e-09		4.68688e-06	200.000	1.81328e-10	355.440	8.28169e-09	-21.6566	-1.97270e-06	0.00000	17.0970	9624.41	9199.10	2829.49	3066.37	943.162	0.307583	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_14.jpk-force	14	1.82210e-05	-0.00116485	-3.33916e-09		3.70385e-06	200.000	1.19776e-09	343.314	9.21884e-10	-46.9798	-1.77876e-06	0.00000	30.2935	576864	498095	290987	166032	96995.7	0.584200	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_15.jpk-force	15	1.82210e-05	-0.00116405	-3.31455e-09		1.93699e-06	200.000	1.21791e-09	342.827	7.52477e-10	-47.9026	-1.16144e-08	0.00000	30.7300	6.05152e+06	5.20179e+06	3.09229e+06	1.73393e+06	1.03076e+06	0.594465	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_16.jpk-force	16	1.74210e-05	-0.00116405	-3.31955e-09		3.41939e-06	200.000	2.07998e-10	356.814	8.10611e-09	-22.4030	-8.39398e-07	0.00000	19.2167	13416.1	12668.6	4415.82	4222.86	1471.94	0.348565	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_17.jpk-force	17	1.66210e-05	-0.00116405	-3.32053e-09		4.06810e-06	200.000	2.75599e-10	355.928	7.64310e-09	-23.2278	-1.27728e-06	0.00000	19.1561	16879.0	15944.4	5538.71	5314.79	1846.24	0.347377	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_18.jpk-force	18	1.58210e-05	-0.00116405	-3.32077e-09		4.33868e-06	200.000	2.15947e-10	356.948	8.05263e-09	-22.4613	-1.46590e-06	0.00000	19.4096	12231.6	11536.4	4064.79	3845.47	1354.93	0.352344	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_19.jpk-force	19	1.50210e-05	-0.00116405	-3.30626e-09		3.70719e-06	200.000	1.94533e-10	358.921	8.21205e-09	-22.6194	-1.61654e-06	0.00000	21.5408	10644.0	9900.55	3908.08	3300.18	1302.69	0.394733	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_20.jpk-force	20	1.50210e-05	-0.00116325	-3.30041e-09		3.10016e-06	200.000	1.29088e-09	341.451	2.03602e-10	-72.1693	-1.17893e-06	0.00000	53.6205	3.02058e+06	1.79160e+06	2.43189e+06	597201	810630	1.35738	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_21.jpk-force	21	1.58210e-05	-0.00116325	-3.29861e-09		1.93089e-06	200.000	1.27924e-09	341.387	2.50503e-10	-51.3359	-1.02187e-08	0.00000	32.7234	2.03500e+07	1.71203e+07	1.10009e+07	5.70676e+06	3.66696e+06	0.642565	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_22.jpk-force	22	1.66210e-05	-0.00116325	-3.30213e-09		2.60139e-06	200.000	1.92240e-10	356.522	8.21041e-09	-22.1519	-3.25001e-07	0.00000	18.6736	17613.5	16686.3	5639.43	5562.09	1879.81	0.337968	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_23.jpk-force	23	1.74210e-05	-0.00116325	-3.31278e-09		2.49825e-06	200.000	1.24929e-09	343.337	6.38620e-10	-64.7307	-5.74938e-07	0.00000	48.0675	1.16619e+06	779313	867568	259771	289189	1.11325	0.00000
Chromosome18_200Hz-data-2023.06.07-11.29.55.381_24.jpk-force	24	1.82210e-05	-0.00116325	-3.31282e-09		3.17845e-06	200.000	1.29288e-09	341.185	1.48879e-10	-62.0703	-1.25545e-06	0.00000	43.2554	4.07984e+06	2.97137e+06	2.79572e+06	990457	931906	0.940885	0.00000
