Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_10.jpk-force	10	0.000259261	-0.00129887	-8.83202e-09		7.67635e-07	20.0000	1.19946e-09	358.895	1.25347e-09	-7.65550	-1.83950e-08	0.00000	6.55087	2.84661e+06	2.82802e+06	324756	942673	108252	0.114835	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_11.jpk-force	11	0.000260261	-0.00129887	-8.83604e-09		1.33635e-06	20.0000	1.20632e-09	358.294	1.19652e-09	-3.57030	-5.83387e-07	0.00000	1.86466	597741	597424	19449.7	199141	6483.23	0.0325559	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_12.jpk-force	12	0.000261261	-0.00129887	-8.85520e-09		1.71790e-06	20.0000	8.00374e-11	20.9226	9.46594e-09	-3.28120	-3.20215e-07	0.00000	24.2038	6401.63	5838.88	2624.56	1946.29	874.853	0.449497	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_13.jpk-force	13	0.000262261	-0.00129887	-8.85706e-09		1.57575e-06	20.0000	1.03308e-10	19.9805	9.30619e-09	-3.64156	-4.48622e-07	0.00000	23.6220	7292.92	6681.84	2922.28	2227.28	974.094	0.437347	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_14.jpk-force	14	0.000263261	-0.00129887	-8.85238e-09		7.95927e-07	20.0000	1.19196e-09	358.342	1.30131e-09	-3.68545	-2.41992e-08	0.00000	2.02708	2.37831e+06	2.37683e+06	84125.3	792275	28041.8	0.0353940	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_15.jpk-force	15	0.000263261	-0.00129787	-8.86107e-09		7.88261e-07	20.0000	1.20463e-09	358.243	1.20897e-09	-3.06626	-1.46275e-08	0.00000	1.30926	3.32156e+06	3.32069e+06	75894.3	1.10690e+06	25298.1	0.0228549	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_16.jpk-force	16	0.000262261	-0.00129787	-8.88280e-09		1.67232e-06	20.0000	1.16889e-09	358.905	1.47589e-09	-6.69733	-8.98029e-07	0.00000	5.60194	405640	403703	39597.2	134568	13199.1	0.0980851	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_17.jpk-force	17	0.000261261	-0.00129787	-8.90836e-09		1.91917e-06	20.0000	7.30274e-11	17.9399	9.50143e-09	-2.99237	-5.04640e-07	0.00000	20.9323	4817.64	4499.69	1721.17	1499.90	573.724	0.382509	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_18.jpk-force	18	0.000260261	-0.00129787	-8.91922e-09		1.61544e-06	20.0000	1.15008e-09	358.917	1.61264e-09	-6.35909	-8.45608e-07	0.00000	5.27585	372026	370450	34208.1	123483	11402.7	0.0923421	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_19.jpk-force	19	0.000259261	-0.00129787	-8.93659e-09		7.89208e-07	20.0000	1.20495e-09	358.973	1.21524e-09	-8.43986	-2.60167e-08	0.00000	7.41281	2.48385e+06	2.46309e+06	320460	821030	106820	0.130105	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_20.jpk-force	20	0.000259261	-0.00129687	-8.95741e-09		7.88488e-07	20.0000	1.18364e-09	358.402	1.36249e-09	-3.98949	-2.32278e-08	0.00000	2.39128	2.30192e+06	2.29992e+06	96044.5	766640	32014.8	0.0417599	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_21.jpk-force	21	0.000260261	-0.00129687	-8.95688e-09		7.94729e-07	20.0000	1.19848e-09	358.394	1.25411e-09	-4.13205	-2.45456e-08	0.00000	2.52589	2.46393e+06	2.46153e+06	108588	820511	36195.8	0.0441137	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_22.jpk-force	22	0.000261261	-0.00129687	-8.96117e-09		7.98297e-07	20.0000	1.16528e-09	359.000	1.50297e-09	-7.14464	-1.76123e-08	0.00000	6.14448	2.35674e+06	2.34320e+06	252256	781066	84085.2	0.107654	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_23.jpk-force	23	0.000262261	-0.00129687	-8.92434e-09		8.05978e-07	20.0000	1.18223e-09	358.706	1.37552e-09	-5.87784	-2.22361e-08	0.00000	4.58340	2.32720e+06	2.31976e+06	185967	773253	61989.0	0.0801665	0.00000
Chromosome2_20Hz-data-2023.06.06-11.22.16.562_24.jpk-force	24	0.000263261	-0.00129687	-8.94392e-09		8.12129e-07	20.0000	1.20577e-09	358.581	1.20272e-09	-5.61254	-2.21297e-08	0.00000	4.19381	2.72100e+06	2.71371e+06	198988	904571	66329.4	0.0733269	0.00000
